Date,BB_middle,EMA_long,BB_upper,OBV,ATR,BB_lower,RSI,MACD
2019-04-04,28.69399003982544,28.16949284840089,29.80701577710844,515059000.0,0.8552038763420693,27.58096430254244,59.7123339077155,0.5142510711898076
2019-04-05,28.78783082962036,28.22814418787556,29.896051800602237,529204700.0,0.8282418585035968,27.67960985863849,61.1761535992707,0.5392740975464321
2019-04-08,28.87683763504028,28.280480917338657,29.93251699988657,520845500.0,0.7958934087932107,27.821158270194,60.06288183015037,0.5445670941701337
2019-04-09,28.976650333404542,28.362212767518468,30.187277304975563,535246400.0,0.7963233301464999,27.76602336183352,65.37791466929657,0.6064783486189533
2019-04-10,29.044329357147216,28.417543993384395,30.27401032765569,520501000.0,0.783723111838076,27.814648386638737,59.12735979101069,0.6008889686299845
2019-04-11,29.07447214126587,28.457546456840827,30.31165836976473,504893000.0,0.7773039369933398,27.83728591276701,55.86431008210454,0.562894389121098
2019-04-12,29.105183696746828,28.496649339019328,30.348088650306316,515167300.0,0.7595623441092333,27.862278743187343,55.99729369863302,0.5280729675339408
2019-04-15,29.13163003921509,28.52730489783689,30.365608439301067,498261400.0,0.7625874060058395,27.897651639129112,54.18077056186176,0.4807091755529882
2019-04-16,29.156369972229005,28.553412713577355,30.37433808705208,482474100.0,0.7463033194095721,27.93840185740593,53.28008904043845,0.4313171174130126
2019-04-17,29.19049406051636,28.61797349944867,30.4829557475328,501409700.0,0.7872430828264588,27.89803237349992,61.42814357458211,0.4680075876580716
2019-04-18,29.23855209350586,28.661044790749205,30.53416131282703,474926000.0,0.8163212996095631,27.942942874184688,56.34603883992838,0.4528567382210866
2019-04-22,29.28661003112793,28.709787208383734,30.605864037106752,485632000.0,0.7970115799257099,27.967356025149105,57.80559093931284,0.4507976778530818
2019-04-23,29.32215642929077,28.728070086293894,30.588189247341717,469307300.0,0.8123923475810922,28.05612361123983,50.72184401924065,0.3859750112375621
2019-04-24,29.389551448822026,28.759463667803736,30.54394014228035,479198100.0,0.780363512096157,28.235162755363696,53.68254834592649,0.3589175456747213
2019-04-25,29.39182643890381,28.754833022690143,30.5401129389669,459205300.0,0.7961212029179228,28.24353993884072,46.1664023414795,0.2628527287535398
2019-04-26,29.412585163116454,28.74971497831937,30.48725025578628,443289100.0,0.7819103317545493,28.33792007044663,46.03294452406105,0.1832319404311704
2019-04-29,29.44443435668945,28.746804770716583,30.383526756629998,453921800.0,0.7719644955952403,28.50534195674891,46.53234326763379,0.1228457457291298
2019-04-30,29.42509756088257,28.740217253810037,30.41726243716582,445192600.0,0.7550106186557667,28.43293268459932,45.67256373111381,0.0664221811087912
2019-05-02,29.35400619506836,28.730542581397867,30.397882393907288,433821200.0,0.7388614094994157,28.310129996229428,44.884485802195975,0.0146533819651359
2019-05-03,29.27751169204712,28.69537543266447,30.51382498755057,417915000.0,0.7421464909347456,28.041198396543667,39.24486919899016,-0.0787014676453026
2019-05-06,29.238268661499024,28.69415001765228,30.499885778912997,428529000.0,0.7577899783336765,27.97665154408505,48.08610873135623,-0.0847073367617916
2019-05-07,29.167177200317383,28.676468557405997,30.48362233294098,418091700.0,0.7568787023173701,27.850732067693787,44.5476655709188,-0.1220199082075694
2019-05-08,29.102341842651366,28.660372678129846,30.461509350284608,433282300.0,0.7426272195544845,27.743174335018125,44.78420647795955,-0.1480479811106363
