Date,MACD_signal,BB_lower,EMA_long,BB_middle,OBV
2019-06-07,-0.0671415412955017,7.354826747667558,7.794325838628509,7.6495564699172975,1712167600.0
2019-06-10,-0.0597443607400026,7.350199345415215,7.797755718562568,7.652217960357666,1764403100.0
2019-06-11,-0.0512781596459798,7.351948962167053,7.799780481320282,7.664702892303467,1724736300.0
2019-06-12,-0.0400722687805658,7.338820640887051,7.807616613071366,7.683231401443481,1777173300.0
2019-06-13,-0.0291020444146642,7.343762823930418,7.811564772469915,7.698955178260803,1733781100.0
2019-06-14,-0.0172375492220738,7.37448154577182,7.819169770035337,7.728488159179688,1782762700.0
2019-06-17,-0.0059591210504991,7.474558958030906,7.825090450930953,7.764910006523133,1739960300.0
2019-06-18,0.0046093128263362,7.513703136151882,7.831356557006338,7.789744400978089,1789250300.0
2019-06-19,0.0157658924359413,7.501046175430432,7.841303995971201,7.805354833602905,1820583100.0
2019-06-21,0.0269992855477681,7.4939901283519,7.851669905514725,7.823468732833862,1853869400.0
2019-06-24,0.0412017531549093,7.477883143069562,7.870407600391713,7.859402060508728,1912294100.0
2019-06-25,0.0562858004908756,7.469386614118555,7.888064019435597,7.891211986541748,1884929100.0
2019-06-26,0.067526002948682,7.485420944309245,7.896480677079992,7.909915018081665,1828457000.0
2019-06-27,0.0763657025897694,7.485696930234769,7.906415378346942,7.922727370262146,1877358500.0
2019-06-28,0.0809957139890602,7.497964470474064,7.910878222157172,7.933477926254272,1822139300.0
2019-07-01,0.0834057362076265,7.526010676052185,7.917245212090385,7.952033829689026,1862401300.0
2019-07-02,0.083403011562132,7.598083892795185,7.9216299704034,7.977216792106629,1815642200.0
2019-07-03,0.079630426992699,7.637889177409022,7.920760534780914,7.989440011978149,1757688000.0
2019-07-04,0.0752029306911365,7.67532269627773,7.924083345589042,8.003872323036195,1786979800.0
2019-07-05,0.0714124469665838,7.74938437072275,7.929701399168022,8.026404285430909,1815557200.0
2019-07-08,0.0681042009367545,7.798606599518742,7.93521473720712,8.042898368835449,1842971900.0
2019-07-10,0.0662911720143125,7.819697704750545,7.943399404746467,8.056005167961121,1868290100.0
2019-07-11,0.0673329067834521,7.843442063528346,7.95611427788342,8.076917243003845,1919005900.0
2019-07-12,0.0715065920063078,7.8333398224078685,7.97214215909263,8.095178413391114,1967212800.0
2019-07-15,0.0778724486007096,7.8404719718063,7.989043065501623,8.119919443130494,2008121700.0
2019-07-16,0.0834564507260974,7.84987870960846,8.00123862193837,8.134646320343018,1971529300.0
2019-07-17,0.0864227043430106,7.8704095555909,8.008913127537237,8.145985889434815,1916740000.0
2019-07-18,0.0866908988360608,7.888902473103823,8.014554201189748,8.154380106925965,1887816500.0
2019-07-19,0.0842574918581169,7.890599077320489,8.018010459549666,8.15526373386383,1851985800.0
2019-07-22,0.0797373872624565,7.888340309905994,8.020522724338695,8.154085659980774,1823566900.0
2019-07-23,0.0741995648795448,7.888320207694159,8.023514021585735,8.142451643943787,1845871300.0
2019-07-24,0.0682859821656551,7.890784234974856,8.026734439928688,8.131701064109802,1866995700.0
2019-07-25,0.0614924078084948,7.886425719126631,8.027865045436235,8.129344868659974,1839056100.0
2019-07-26,0.0522016160551956,7.858711785887136,8.023638057265261,8.117857933044434,1812163800.0
2019-07-29,0.0381892775403402,7.78672026575524,8.010913917639002,8.101805663108825,1736519800.0
2019-07-30,0.0229929015826097,7.739891580676182,8.001460945522261,8.086636996269226,1763013100.0
2019-07-31,0.0071407276944066,7.69174615832387,7.990761620543715,8.07161557674408,1724811500.0
2019-08-01,-0.0090596457363205,7.65042999633676,7.97863376830866,8.060717678070068,1684921300.0
2019-08-02,-0.0238094769717441,7.612691569632595,7.968945170938511,8.047021794319154,1776267100.0
2019-08-05,-0.0355538997042615,7.588075605442889,7.962755108375904,8.034209537506104,1840380000.0
2019-08-06,-0.0492760910139902,7.509386707264111,7.945603821801171,8.006964826583863,1792103000.0
2019-08-07,-0.061855529364217,7.460645888876414,7.932936802647165,7.980898380279541,1836311100.0
2019-08-08,-0.074234040604008,7.408068875091167,7.917532451439935,7.9445232391357425,1768612600.0
2019-08-09,-0.0821441639707646,7.408822751190763,7.911394995937216,7.914333343505859,1818869300.0
2019-08-12,-0.0869806434146361,7.423576508688976,7.904689696138667,7.881198072433472,1782227800.0
2019-08-13,-0.0923992914525707,7.407956616612018,7.890970608544754,7.843939232826233,1746105800.0
2019-08-14,-0.0960779129270066,7.4054069308003,7.881747534591932,7.816881418228149,1791436300.0
2019-08-15,-0.1023745285396538,7.359336950215216,7.862758203371483,7.779119372367859,1737035200.0
2019-08-16,-0.1130165333787419,7.269102449677308,7.8364811270295744,7.733619570732117,1683140700.0
2019-08-19,-0.1270821837813916,7.171877727030396,7.807509453690323,7.6844010829925535,1626358700.0
2019-08-20,-0.1416984033540297,7.106963942677512,7.781070832883169,7.63622727394104,1677058000.0
2019-08-21,-0.155617923806374,7.060471179247196,7.75555256027154,7.587463283538819,1639916300.0
2019-08-22,-0.1612437864059962,7.081176772063857,7.747681969110175,7.562427663803101,1727757100.0
2019-08-23,-0.162098223282052,7.087661834786719,7.737442541190538,7.540752649307251,1686948300.0
2019-08-26,-0.1639997105255386,7.047063626830619,7.716661882465944,7.516170811653137,1628916000.0
2019-08-27,-0.1675995378753212,6.998071079605518,7.69297098745761,7.483304858207703,1589227200.0
2019-08-28,-0.1698934592689079,6.974208184481308,7.674632756122387,7.458140754699707,1659702400.0
2019-08-29,-0.169677350666656,6.961776978255634,7.659924023334757,7.439043688774109,1701683900.0
2019-08-30,-0.1632027510776769,6.96854235772954,7.656385648800739,7.430949735641479,1762692700.0
2019-09-02,-0.1527728877123304,6.985076311290626,7.652986034052368,7.418879580497742,1762692700.0
2019-09-03,-0.1410097443623574,6.985013664556795,7.6473914071341555,7.418125867843628,1743642800.0
2019-09-04,-0.1272853287071807,6.985931609670246,7.645508607494656,7.416965126991272,1791472400.0
2019-09-05,-0.1096351840802754,6.970667740143561,7.65138278001904,7.429723834991455,1847651400.0
2019-09-06,-0.0895841345665309,6.962838306103358,7.658539980479241,7.433367037773133,1896238200.0
2019-09-09,-0.0682594777684903,6.949122169492307,7.666929875354748,7.439970660209656,1944740400.0
2019-09-10,-0.045157058859285,6.916232090757991,7.679763632905606,7.4619375467300415,1982043400.0
2019-09-11,-0.021243391910088,6.884155120165918,7.694073092250147,7.481381177902222,2026152800.0
2019-09-12,0.0008842862968076,6.87713673178096,7.705143946333216,7.510324192047119,1974612400.0
2019-09-13,0.0216303978761882,6.897895177459529,7.717992444409475,7.552328586578369,2015640700.0
2019-09-16,0.0395212485983476,6.95170740235386,7.728241707746962,7.596410846710205,1990931300.0
2019-09-17,0.0601830800490944,6.973610900257464,7.751825595746909,7.65622615814209,2158565900.0
2019-09-18,0.0796090789654182,7.030765130584795,7.7701774207921055,7.71069827079773,2091151100.0
2019-09-19,0.0948347386423616,7.042701175404767,7.782338205974067,7.736969518661499,2050584000.0
2019-09-20,0.1067449470177433,7.066120062351666,7.794837021672599,7.767693591117859,2092739100.0
2019-09-23,0.1143359467615691,7.148398980541518,7.803469643256823,7.808065247535706,2040792200.0
2019-09-24,0.1208345583993494,7.2670940658862975,7.817351551574551,7.860310959815979,2073435300.0
2019-09-25,0.1250378131499851,7.379650668433157,7.828244373969433,7.90379958152771,2036791900.0
2019-09-26,0.1276286116107571,7.492904041930305,7.839524988310743,7.944616580009461,2065830300.0
2019-09-27,0.1304870310953324,7.5446739271298595,7.854554044555279,7.977270102500915,2099536200.0
2019-09-30,0.1328765101482962,7.608430226989597,7.868528108584763,8.009329962730408,2067649400.0
2019-10-01,0.1340229658783288,7.707816920869816,7.880673591190813,8.042725706100464,2044506000.0
2019-10-02,0.1338353082092269,7.801454082096066,7.891877125501977,8.071074891090394,2012082800.0
2019-10-03,0.1287747312329731,7.830566096791541,7.893444706201884,8.07790241241455,1960821600.0
2019-10-04,0.1207264363704331,7.852694714285747,7.895183715376517,8.083097314834594,2006897900.0
2019-10-07,0.1098629630254739,7.852000858935206,7.894177096819368,8.08294894695282,1958946300.0
2019-10-08,0.095943766216504,7.805177340675319,7.889251849796235,8.071668577194213,1932693800.0
2019-10-09,0.0799099128708644,7.749027444692321,7.882773646839832,8.055638718605042,1902274900.0
2019-10-10,0.0655770522187216,7.735236942873287,7.882370064603159,8.050443840026855,1937416300.0
2019-10-11,0.0539541669875352,7.726725692180845,7.884543373448331,8.045694279670716,1968472800.0
2019-10-14,0.0469789342273406,7.733269955838588,7.892684911568789,8.051334476470947,2005528100.0
2019-10-15,0.043412119488259,7.747287645435668,7.901089176810482,8.040202617645264,2026338000.0
2019-10-16,0.0434431550947285,7.74901237628775,7.912539870103165,8.038866853713989,2056793300.0
2019-10-17,0.047191513039048,7.739652089435199,7.927383103741506,8.049405097961426,2088174600.0
2019-10-18,0.0516870216229898,7.737866339587205,7.938501126234275,8.054896831512451,2056769200.0
2019-10-21,0.0560132013319687,7.741791204097399,7.948484684255438,8.063802480697632,2020698300.0
2019-10-22,0.0606839317774385,7.738980091526641,7.960055735300357,8.068106889724731,2064036000.0
2019-10-23,0.0689762884658504,7.71218290736009,7.980485892430793,8.087402200698852,2128264700.0
2019-10-24,0.0807464288907919,7.675825830287247,8.004538569393047,8.111298656463623,2174195300.0
2019-10-25,0.090911575089659,7.668529202483963,8.020313986835372,8.120500946044922,2113665400.0
2019-10-28,0.1037352531194999,7.630610787044341,8.046297170488216,8.144100570678711,2188142300.0
2019-10-29,0.1189742080599235,7.589426468977797,8.07533583903314,8.174527835845947,2225604100.0
2019-10-30,0.1356989087498461,7.553492881277444,8.105796744491553,8.208814096450805,2275598300.0
2019-10-31,0.1534001999662219,7.54596706353424,8.138089805125194,8.258685064315795,2338599500.0
2019-11-01,0.1719042249563707,7.543479547505175,8.17272524963545,8.31286027431488,2405669900.0
2019-11-04,0.1897390025498988,7.569255399374568,8.206468058880176,8.37104287147522,2506880100.0
2019-11-05,0.2054554306560362,7.635068940604796,8.238072808847402,8.433233165740967,2425856700.0
2019-11-06,0.2151893472976712,7.744136994736951,8.26017290464829,8.48711154460907,2332875800.0
2019-11-07,0.2204569748633837,7.834760681029649,8.282104793615149,8.534459233283997,2486878900.0
2019-11-08,0.2277825358666962,7.900077400373873,8.31702960682701,8.596204137802124,2583207900.0
2019-11-11,0.2313270857104605,7.968631156806491,8.340340674407878,8.637169599533081,2521640200.0
2019-11-12,0.2338251670505263,8.040076222745514,8.367743138470143,8.683775091171265,2552210700.0
2019-11-13,0.2339113744423084,8.108971400610397,8.391386683390355,8.722653675079346,2510555100.0
2019-11-14,0.2313761043730542,8.168151553645394,8.412696790942276,8.75484127998352,2468727400.0
2019-11-18,0.2239427527132889,8.250975662180245,8.426140047759548,8.7820716381073,2424132200.0
2019-11-19,0.2122697835054455,8.346559362452162,8.436478055865274,8.806905508041382,2369664100.0
2019-11-21,0.1966373597258368,8.430113587602705,8.442895109166207,8.82473382949829,2335923900.0
2019-11-22,0.1839958125811252,8.483382290809969,8.4615993858312,8.846675300598145,2388957000.0
2019-11-25,0.1740919663643565,8.517969028857628,8.481093497225247,8.8649188041687,2423743000.0
2019-11-26,0.1648345818232942,8.612739085118099,8.496893558359643,8.8887779712677,2393874600.0
2019-11-27,0.1535174905248711,8.620165187987032,8.505745950075701,8.890765190124512,2339726800.0
2019-11-28,0.1418202284452042,8.617165654540226,8.515891770792612,8.889649248123169,2372799300.0
2019-11-29,0.1311281794035072,8.614736161935415,8.527983511066083,8.888256359100343,2419402100.0
2019-12-02,0.1195161178900513,8.593943724909044,8.535147967373751,8.877326726913452,2381703100.0
2019-12-03,0.1072823148673993,8.57371398048212,8.541093946659014,8.860600566864013,2350349500.0
2019-12-04,0.0946265424534444,8.553816928474404,8.545752098689064,8.841936063766479,2321155500.0
2019-12-05,0.0853959788067511,8.556858779075656,8.558196181486434,8.834470415115357,2366115500.0
2019-12-06,0.0804608432672674,8.559206082692738,8.57472245535603,8.843369960784912,2416562500.0
2019-12-09,0.0797235904748137,8.555501578009439,8.594116220175477,8.855861330032349,2460911100.0
2019-12-10,0.0808069807832608,8.573250825651147,8.611108863580917,8.848598384857178,2426217000.0
2019-12-11,0.0838870837966962,8.562974000702242,8.63013039942672,8.857833194732667,2453749700.0
2019-12-12,0.087675334364122,8.559092100302738,8.647937271113571,8.860088300704955,2415291400.0
2019-12-13,0.0942265231365947,8.530094200828726,8.671725406417922,8.874282360076904,2463089200.0
2019-12-16,0.0972314000606767,8.530292614891977,8.682979281710528,8.875477600097657,2358084800.0
2019-12-17,0.0949169007809216,8.533929604848485,8.687112293648179,8.87712116241455,2289213800.0
2019-12-18,0.0912710503276481,8.556067140931608,8.696239425823682,8.88862590789795,2329893700.0
2019-12-19,0.090063458624073,8.5948368744792,8.713094480485584,8.914922428131103,2394095300.0
2019-12-20,0.0905758689220877,8.590565897468505,8.730108824720812,8.92627773284912,2433791300.0
2019-12-23,0.0902643620303101,8.591171308556222,8.74235435483095,8.930461263656616,2340726400.0
2019-12-26,0.0903912458055732,8.594258922899012,8.756932109731594,8.941965866088868,2362696600.0
2019-12-27,0.0925349447074471,8.61270095495786,8.775742836574514,8.967664670944213,2387507100.0
2019-12-30,0.0957738367663975,8.629892063670809,8.794195338035918,8.991755533218384,2412502200.0
2020-01-02,0.0976677075134135,8.648672840517976,8.80788478417567,9.007707786560058,2390390600.0
2020-01-03,0.100910078834363,8.683717436955863,8.827215328911006,9.037214612960817,2428165100.0
2020-01-06,0.1033893140068742,8.740774651369286,8.842817622459284,9.064129781723022,2356569500.0
2020-01-07,0.1067646887284113,8.811645158765044,8.862085122372225,9.09784288406372,2438413500.0
2020-01-08,0.1097014726574439,8.842104459236033,8.879171421846733,9.11957836151123,2405591500.0
2020-01-09,0.1110409769440109,8.858189801318384,8.893330267156033,9.132608652114868,2357375900.0
2020-01-10,0.1105726884527363,8.864867474925612,8.905745809825389,9.139641809463502,2321273200.0
2020-01-13,0.1081154792537864,8.876670231461961,8.916129964863831,9.146797466278077,2295875700.0
2020-01-14,0.1045840965896899,8.881756035550282,8.926819835135811,9.151425647735596,2326552500.0
2020-01-15,0.0987311128971405,8.882202057337352,8.933169808797668,9.151652574539185,2286756000.0
2020-01-16,0.0893296991683841,8.858134598779133,8.933924428267785,9.13654646873474,2252350300.0
2020-01-17,0.0778484182425186,8.855328153436787,8.934293005017127,9.13577766418457,2223352900.0
2020-01-20,0.0670830347909557,8.912782393448726,8.938567813787518,9.148524141311643,2258260900.0
2020-01-21,0.057902830448192,8.94355432399643,8.944457082404211,9.156968641281129,2289502300.0
2020-01-22,0.0482287379199477,8.921651879065559,8.945600779894564,9.14934754371643,2260924900.0
2020-01-23,0.037047212197902,8.878194520990919,8.94277894049172,9.13568172454834,2228433400.0
2020-01-24,0.027162626570041,8.869634310979345,8.944344785072238,9.13269863128662,2282185500.0
2020-01-27,0.0168554648532092,8.835031212871586,8.941690979569444,9.120827913284302,2245286800.0
2020-01-28,0.0006467681771726,8.693004962753985,8.9240527334224,9.08359341621399,2179181500.0
2020-01-29,-0.0146908955372619,8.644936452880687,8.916254276033573,9.057538938522338,2226440600.0
2020-01-30,-0.0284034081610467,8.604645203926488,8.909355723503763,9.037392187118533,2268738100.0
2020-01-31,-0.0398787015464962,8.580493244156601,8.903797014447855,9.0107319355011,2313004900.0
2020-02-03,-0.0516277352041021,8.52997927471757,8.892634729364097,8.980436182022094,2257558200.0
2020-02-04,-0.0641198030817913,8.481462394825831,8.87870243193882,8.940597295761108,2218105400.0
2020-02-05,-0.0741015488303,8.467079151465496,8.870662722538244,8.909392499923706,2275763800.0
2020-02-06,-0.0829777522388187,8.443047270943598,8.860086959249175,8.877430438995361,2207769300.0
2020-02-07,-0.0866880980470411,8.452148674826287,8.859311732604485,8.85895004272461,2333883300.0
2020-02-10,-0.0879768874610184,8.456287410638735,8.855596716395482,8.838651895523071,2279368700.0
2020-02-11,-0.0865131247142441,8.473476473623588,8.854403494705206,8.820474290847779,2324696800.0
2020-02-12,-0.0815119677746208,8.483632620829844,8.857415235637895,8.812597227096557,2362215000.0
2020-02-13,-0.0712282165823258,8.469372854938365,8.868031387106349,8.82138295173645,2427066000.0
2020-02-14,-0.0599919195130126,8.46725138171643,8.873360149693113,8.824412536621093,2371788900.0
2020-02-17,-0.0500609267965569,8.472381147512175,8.874915742386195,8.817898893356324,2341389000.0
2020-02-18,-0.0416445623519929,8.48336664212257,8.875697544040474,8.80820426940918,2302704100.0
2020-02-19,-0.0326387801102915,8.480901529400123,8.881082085423365,8.81017336845398,2336595000.0
2020-02-20,-0.0197944492232016,8.447425782434618,8.895760048350907,8.82925968170166,2380776800.0
2020-02-21,-0.0082174981040326,8.44336344590501,8.90237759486405,8.833349657058715,2307253900.0
2020-02-26,-0.0017932273237596,8.44144469910345,8.89946864552023,8.830925989151002,2259448800.0
2020-02-27,-0.0130934595302282,8.270224326031684,8.861863276309705,8.803356790542603,2170241700.0
2020-02-28,-0.0392793595692276,8.021635349625418,8.814921158326216,8.750339150428772,2070129600.0
2020-03-02,-0.0731397178213085,7.831080768932656,8.770295174115134,8.69717001914978,2159224900.0
2020-03-03,-0.1041166774383129,7.749166958379538,8.741557263246323,8.660663509368897,2230821300.0
2020-03-04,-0.1337453122366849,7.65304866911988,8.708243562556678,8.624308466911316,2143965600.0
2020-03-05,-0.156610659313681,7.611813348524259,8.686216109233186,8.60476758480072,2186286100.0
2020-03-06,-0.1814149251736679,7.480580661178319,8.646043411045627,8.554173707962036,2116563800.0
2020-03-09,-0.2176111639590227,7.181478642155673,8.578219566592953,8.46995143890381,1977966200.0
2020-03-10,-0.2913255210876531,6.251834400405997,8.432504183689357,8.271059370040893,1723152400.0
2020-03-11,-0.3767286696811643,5.721493414315212,8.310443014984436,8.098827648162843,1893630400.0
2020-03-12,-0.4723878365162678,5.148427052044572,8.172852528312827,7.897663450241088,1761148000.0
2020-03-13,-0.584092937506649,4.41504011032182,8.002045437376722,7.641966891288757,1609612100.0
2020-03-16,-0.6851344227622714,4.021194680994976,7.871202675138623,7.418838286399842,1784584700.0
2020-03-17,-0.783799264150357,3.537540687154286,7.718046573527124,7.166928648948669,1658151900.0
2020-03-18,-0.8744508774315102,3.123489489053976,7.569827328294045,6.918200051784515,1508923400.0
2020-03-19,-0.9616001296039316,2.6738819783574885,7.407104553317455,6.644477295875549,1346408200.0
2020-03-20,-1.0353471293819572,2.366763924805936,7.261693349368353,6.378783071041108,1503473400.0
2020-03-23,-1.0954831960870188,2.144228931220182,7.119489583966428,6.097789430618287,1354443500.0
2020-03-24,-1.1438557005201415,1.9554374775161127,6.976922064946901,5.81876494884491,1247351100.0
2020-03-25,-1.1712535282486187,1.8992729863574984,6.860736669793116,5.578064703941346,1361610300.0
2020-03-26,-1.1762271802892792,1.8490302847127265,6.761819987184569,5.39795618057251,1519896500.0
2020-03-27,-1.1638658713181305,1.8160385087760635,6.667614012871916,5.23269259929657,1650514900.0
2020-03-30,-1.1439031907617134,1.7891469112160163,6.5641524282511154,5.050311851501465,1549109000.0
2020-03-31,-1.1172287332489597,1.869415327502584,6.465698599977797,4.851116919517517,1660056200.0
2020-04-01,-1.0822509459350411,2.0259580841060965,6.37835293906989,4.6684332370758055,1816172700.0
2020-04-02,-1.0399373201665745,2.370510376962029,6.298115632309059,4.47772114276886,1930627700.0
2020-04-03,-0.9870251009097992,2.8016208399694627,6.235400535844187,4.329574561119079,2165578900.0
2020-04-06,-0.9288157078704912,3.2338344842294973,6.17312512232078,4.216116666793823,2022680200.0
2020-04-07,-0.8661422027460077,3.24011718542882,6.1184006029927325,4.211875295639038,2146614400.0
2020-04-08,-0.7989368890486149,3.2931845891202625,6.07330700936975,4.19430377483368,2287113300.0
2020-04-09,-0.7261463718833044,3.237830182410108,6.040912021603077,4.216571235656739,2403264900.0
2020-04-13,-0.6544326849832174,3.248849250241074,6.00384706299462,4.280495429039002,2217493600.0
2020-04-14,-0.5851300082976205,3.2190009727463518,5.969542521278637,4.303671741485596,2311217600.0
2020-04-15,-0.5206045424343737,3.2369825978119278,5.934207110700815,4.358810114860535,2220200400.0
2020-04-16,-0.462961046062259,3.276189544377365,5.89609913938561,4.410010015964508,2133450800.0
2020-04-17,-0.4147877396830855,3.429966992028606,5.851644338492597,4.477115273475647,2017817500.0
2020-04-20,-0.372148362334417,3.5390411438546603,5.813803951040557,4.536495053768158,2134550500.0
2020-04-22,-0.3352346119564586,3.682151769513355,5.775308951145038,4.596329259872436,2000811100.0
2020-04-23,-0.2992137577390048,3.8956545249626737,5.747828157818311,4.675855803489685,2115778200.0
2020-04-24,-0.2639921524094166,3.9897587948475848,5.723801187668822,4.731903100013733,2210537200.0
2020-04-27,-0.2353497173851156,4.035916858557445,5.688835707905528,4.756594109535217,2049348400.0
2020-04-28,-0.2093792597079649,4.084757769238884,5.661181860743964,4.787798857688904,2135293300.0
2020-04-29,-0.1821009597316299,4.212570693092267,5.644116964709744,4.847633028030396,2226906900.0
2020-04-30,-0.150425997310555,4.33358342752262,5.639007997119879,4.9206459522247314,2321435300.0
2020-05-04,-0.1180379273063193,4.437699394744381,5.6323172630947855,4.982146453857422,2241171400.0
2020-05-05,-0.0898701651704592,4.560503078349561,5.617928815671079,5.028801965713501,2180903000.0
2020-05-06,-0.0629125965733278,4.59113789231958,5.610757845808193,5.065611386299134,2255946400.0
2020-05-07,-0.0411734658035164,4.656326259107105,5.596026774525781,5.094998288154602,2188008900.0
2020-05-08,-0.0229775147166559,4.699766130233708,5.583774383117303,5.1202953338623045,2269274000.0
2020-05-11,-0.0028770074831342,4.689164737146473,5.584358375587256,5.151802945137024,2352506700.0
2020-05-12,0.0157750344330574,4.678941359877159,5.580998836478988,5.1643757104873655,2287445200.0
2020-05-13,0.0324571419358157,4.67934082618651,5.5776522274022895,5.184370946884156,2215608000.0
2020-05-14,0.0442976097172949,4.686205521931701,5.567902449776679,5.194368529319763,2128385700.0
2020-05-15,0.0514634129405733,4.698713815405983,5.55627770666374,5.204517626762391,2008732500.0
2020-05-18,0.0539978953611534,4.722633341431667,5.54213862652104,5.216181492805481,1874999400.0
2020-05-19,0.0600922187208822,4.782210325950541,5.545068218562245,5.2588985681533815,1991998900.0
2020-05-20,0.0686380381967736,4.822534460575769,5.549546226146345,5.297525715827942,2072130500.0
2020-05-21,0.0811127755612072,4.86618012621135,5.561214693812835,5.3482712507247925,2146725600.0
2020-05-22,0.0946795873531703,4.87996003801793,5.571118722807097,5.385232186317444,2065398600.0
2020-05-25,0.1054904454070403,4.90654587013055,5.574456325389312,5.411286544799805,1994139200.0
2020-05-26,0.1176818971668042,4.991113783386171,5.587286363428148,5.464758586883545,2032172200.0
2020-05-27,0.13074975793773,5.047247317627822,5.6018706659257855,5.513534760475158,2100889100.0
2020-05-28,0.1446406075893525,5.054828720471902,5.618972023501977,5.554131174087525,2175679900.0
2020-05-29,0.1572160725063305,5.044413711402565,5.633501804899044,5.5779133319854735,2110656900.0
2020-06-01,0.17070463934987,5.024656060938615,5.654233813568512,5.612602019309998,2239489500.0
2020-06-02,0.1836210259718496,5.046284894520547,5.674034004389527,5.657288360595703,2152910000.0
2020-06-03,0.2002550344573084,5.010471067667959,5.70577006488035,5.709700083732605,2230145100.0
2020-06-04,0.2182291229680928,5.028786676146537,5.737093234081772,5.7731698513031,2316364800.0
2020-06-05,0.2354101716971293,5.062239183712663,5.766712777306162,5.833609890937805,2208963400.0
2020-06-08,0.2538954333563138,5.039638421712899,5.803130902339949,5.888445329666138,2323101100.0
2020-06-09,0.273728855666486,5.033841187024104,5.843229568024218,5.954793167114258,2405545500.0
2020-06-10,0.2888285579203131,5.074962652015572,5.872132396483095,6.009022736549378,2309057200.0
2020-06-12,0.2979646550391116,5.165816707935596,5.896099892578092,6.066736268997192,2206506100.0
2020-06-15,0.2983380235867773,5.289475102682297,5.90962294423418,6.115209579467773,2089759400.0
2020-06-16,0.2930028756876287,5.457612092442789,5.923803715243839,6.168984651565552,2189690400.0
2020-06-17,0.286940085984872,5.536308147245569,5.945388510110531,6.211853289604187,2284201000.0
2020-06-18,0.2804233792356961,5.617753250994621,5.966958446437338,6.253661513328552,2347469700.0
2020-06-19,0.2740980051254039,5.669380220131183,5.989583418914242,6.288501667976379,2404363000.0
2020-06-22,0.2669710618288592,5.737549660847273,6.009776652663354,6.323038840293885,2313223200.0
2020-06-23,0.2565934098089463,5.858363320684669,6.023000036572724,6.3575761079788204,2267804200.0
2020-06-24,0.2475208919016203,5.930631570552771,6.044021270436208,6.390447068214416,2346755100.0
2020-06-25,0.2360360878653503,5.994937654981751,6.056495736361053,6.41059377193451,2281592700.0
2020-06-26,0.2253751489356037,6.05367760050562,6.07406495766127,6.433921551704406,2328856200.0
2020-06-29,0.2122306637620843,6.123139923601463,6.083460342466814,6.450129842758178,2273356900.0
2020-06-30,0.2016983624384034,6.168057188107985,6.102229456640909,6.470125079154968,2333166500.0
2020-07-01,0.1923640525894219,6.221727808730479,6.118955656717492,6.488605523109436,2268155900.0
2020-07-02,0.1846048604582739,6.223671233854255,6.13692682468586,6.493301367759704,2347139800.0
2020-07-03,0.1795106420499974,6.220153003434789,6.158351466683186,6.502238583564759,2403485700.0
2020-07-06,0.1755580169803195,6.220412636627849,6.177985506037369,6.510569977760315,2379425700.0
2020-07-07,0.1746897562434271,6.20645052228604,6.203146357984232,6.516780591011047,2437496600.0
2020-07-08,0.1740486904805083,6.217880328194092,6.223993906844158,6.512236189842224,2390905300.0
2020-07-09,0.1752170204919363,6.195576846085797,6.249013809284285,6.526323676109314,2440041600.0
2020-07-10,0.1745937571817984,6.198291073930242,6.266993397359657,6.537533164024353,2382890100.0
2020-07-13,0.1742706890029501,6.234721808742376,6.28866374376447,6.566465640068055,2440318400.0
2020-07-14,0.1720637695117083,6.280374119173858,6.30532599085073,6.588581562042236,2384892900.0
2020-07-15,0.1719764121863101,6.273217227546079,6.330126534311116,6.611757755279541,2474273400.0
2020-07-16,0.1749569246825306,6.252237449477677,6.359182045155858,6.640538763999939,2532664000.0
2020-07-17,0.1763085345845045,6.258084483780147,6.379732093378817,6.657504415512085,2462965300.0
2020-07-20,0.176263161581629,6.27162825627727,6.399713890557991,6.676742267608643,2512892900.0
2020-07-21,0.1749428258862203,6.318551432817973,6.418912087847786,6.703857016563416,2512892900.0
2020-07-22,0.1755389849955512,6.317761867845397,6.444842299478697,6.72991156578064,2614662500.0
2020-07-23,0.1753582819667916,6.371368182963432,6.465953770654165,6.760964798927307,2571577000.0
2020-07-24,0.1719825207744995,6.405204234053918,6.480539903638047,6.777634263038635,2507504900.0
2020-07-27,0.1671625412074094,6.498484878613534,6.4964550409104085,6.806270694732666,2550885200.0
2020-07-28,0.1635808189239304,6.528725789845239,6.517330080067989,6.829605484008789,2607424800.0
2020-07-29,0.1586566976146933,6.579834720056957,6.532634125425885,6.848547267913818,2559071800.0
2020-07-30,0.1545761528382595,6.622915570791198,6.551733983253517,6.8706702709198,2603083300.0
2020-07-31,0.1491941606104578,6.649389174708123,6.565926451738731,6.882189607620239,2545224300.0
2020-08-03,0.1399416963747854,6.663984885565233,6.572196172412446,6.88552885055542,2469827000.0
2020-08-04,0.1264959361792287,6.6227249741620815,6.573467675573575,6.874780464172363,2406228500.0
2020-08-05,0.1107417603326298,6.594685273318079,6.574451682665387,6.867970514297485,2343216600.0
2020-08-06,0.1008812214887771,6.594566336475387,6.592030396789187,6.8760058879852295,2480431300.0
2020-08-07,0.0951950258068733,6.613980224845402,6.609394997275807,6.892372608184815,2536806400.0
2020-08-10,0.0901279035141087,6.620214992251848,6.6209698745224586,6.896620965003967,2480766200.0
2020-08-11,0.0886991918719629,6.639018342924701,6.639932244435775,6.916168928146362,2533156300.0
