Date,EMA_long,BB_upper,target
2022-11-28,15.61695004212942,16.485147238097337,2.0
2022-11-29,15.572516522901552,16.373277224595792,1.0
2022-11-30,15.536674746165238,16.2215145637091,1.0
2022-12-01,15.502727745525752,16.18228529057185,1.0
2022-12-02,15.469459761378872,16.084144758652002,1.0
2022-12-05,15.450379384707151,15.91590358502961,0.0
2022-12-06,15.418511964222697,15.61834341457418,0.0
2022-12-07,15.393764878599168,15.460744316202709,0.0
2022-12-08,15.368683715254804,15.238199967015296,0.0
2022-12-09,15.3372476217783,15.106772546117726,0.0
2022-12-12,15.306228980839231,15.041233771823505,0.0
2022-12-13,15.257020719019785,15.05626758266371,0.0
2022-12-14,15.183636125225696,15.126673870906895,2.0
2022-12-15,15.100113162780993,15.282496133586111,2.0
2022-12-16,15.034364676550991,15.331074304295772,2.0
2022-12-19,14.981904063110306,15.342341616745935,2.0
2022-12-20,14.937267391524928,15.318209892590284,2.0
