Date,EMA_long,BB_middle,BB_upper,OBV,BB_lower,EMA_short,MACD_signal,ADX,wavelet_cA,target
2022-02-10,58.87772951253486,61.47154273986816,65.25445411886594,1231692700.0,57.6886313608704,61.33556071797799,1.4200586394708448,26.38034552179313,94.88689988814,0.0
2022-02-11,59.20263797097023,61.817481231689456,66.290591182285,1279581600.0,57.34437128109391,61.86531839840151,1.5348810712200442,28.07287144738641,93.06015519530828,0.0
2022-02-14,59.46149400335865,62.077919006347656,66.83354559156862,1245026300.0,57.32229242112668,62.22333188917183,1.6381688927831168,29.394443010953825,92.67097907931678,0.0
2022-02-15,59.69897523145534,62.33978729248047,67.24498148584141,1222221900.0,57.43459309911953,62.5227803828675,1.720512630176904,30.16531254368394,89.90316337786352,0.0
2022-02-16,59.850824691971184,62.430653953552245,67.35634900877085,1192597000.0,57.50495889833364,62.61808548211676,1.7504416811814223,29.298340115108186,90.53556808232888,0.0
2022-02-17,60.01495741410742,62.47680244445801,67.44432999507089,1213371700.0,57.50927489384514,62.74700581160118,1.7493796434372624,28.702755046353392,86.66523342688802,0.0
2022-02-18,60.06462866254508,62.43888149261475,67.43068794031473,1177112400.0,57.447075044914776,62.61378476047994,1.6810128850516155,26.662703656070672,86.8403642352492,2.0
2022-02-21,60.11740267806682,62.47179336547852,67.42722882384922,1199803000.0,57.51635790710782,62.50438306028627,1.5722681598169277,24.768370222236715,86.91821162429237,2.0
2022-02-22,60.17007146905026,62.54441566467285,67.39475174130826,1214364000.0,57.694079588037454,62.40948067736429,1.4411315375239149,23.34310385268197,88.36784156227672,2.0
2022-02-23,60.26248120655381,62.66354389190674,67.38759045304313,1237955200.0,57.93949733077035,62.42012059536669,1.3165582874813828,22.01964222380971,87.49495854020951,0.0
2022-02-24,60.32545364956809,62.74117431640625,67.35815352778782,1213541400.0,58.12419510502468,62.36995313246226,1.189126609925621,21.152532054589845,88.5360017975176,2.0
2022-02-25,60.41597959885739,62.85028705596924,67.34725906911174,1250753900.0,58.353315042826736,62.39394515282436,1.0760877355126737,19.71981866707633,93.3738302493649,2.0
2022-03-02,60.6359517147723,63.15866222381592,67.6383318990791,1301782200.0,58.67899254855273,62.724065462084646,1.0296509115338108,19.7152430305904,100.5442546850812,2.0
2022-03-03,61.05408787368671,63.8305061340332,68.91982809798472,1343973700.0,58.74118417008168,63.50355258072148,1.1091765864635978,21.257074735998767,100.88175790106592,2.0
2022-03-04,61.4572285496152,64.3452995300293,70.22261896337663,1382595100.0,58.46798009668196,64.215427356098,1.261526602110067,22.933865521386466,103.09029838304858,2.0
2022-03-07,61.90825266554634,64.92412910461425,71.72729686280616,1413128300.0,58.12096134642236,65.01023791516722,1.4745724479721052,23.945548733325573,106.31542941482763,0.0
2022-03-08,62.42857064273999,65.61529121398925,73.54268048352876,1468433600.0,57.68790194444975,65.93443093051424,1.746519375209315,25.494126656132227,101.83026104518288,0.0
2022-03-09,62.79913464011033,66.06104011535645,74.33666462507165,1415373400.0,57.78541560564124,66.4747510800751,1.9845235995824864,25.504810114280986,98.97057567503542,0.0
2022-03-10,63.08084564237086,66.33582992553711,74.747985940028,1374322200.0,57.92367391104622,66.79366145440953,2.15401688220458,24.494665298859505,102.11266991101296,0.0
2022-03-11,63.442125118750006,66.68107948303222,75.46781871603334,1407429200.0,57.89434025003111,67.29364425764858,2.3036402577769595,23.875001536361847,101.7025438364056,0.0
2022-03-14,63.774377404706655,67.00666770935058,76.05839754949977,1383107700.0,57.95493786920139,67.7137273624664,2.421670244197487,23.53125197457725,96.45896289556045,0.0
2022-03-15,63.94237870822919,67.05144348144532,76.11467385777274,1345934900.0,57.988213105117886,67.74506220629048,2.4466687176575084,21.94120667991563,93.485632014298,2.0
2022-03-16,64.02716088989942,67.06648635864258,76.12237711957985,1298806400.0,58.0105955977053,67.59590421852047,2.3752936212090328,21.289880423537493,95.66794592892468,2.0
2022-03-17,64.17155480117557,67.17608337402343,76.2073464029238,1336712500.0,58.144820345123065,67.6062043466042,2.267446207674784,19.82105910953901,99.08616458718828,1.0
2022-03-18,64.40265064824192,67.50075149536133,76.45684075146691,1377376000.0,58.54466223925574,67.82968566976447,2.1748015520265853,18.6842382053859,100.89464617265872,1.0
2022-03-21,64.67683935166181,67.86866416931153,76.82978475986319,1423456900.0,58.90754357875987,68.15375629846308,2.1128042575980364,17.85945941050425,103.82506182481256,1.0
2022-03-22,65.01952821133929,68.47535572052001,77.21061188948711,1448831500.0,59.74009955155292,68.63208802346075,2.1006935880483018,17.745429108458012,101.59223479449902,1.0
2022-03-23,65.28438500559437,68.99350624084472,77.20467868278655,1419341700.0,60.7823337989029,68.91765969995012,2.0895002335825867,17.39438922634451,101.3452896153383,1.0
2022-03-24,65.53448526138754,69.50358047485352,77.01739393544875,1393032100.0,61.98976701425829,69.1671398661656,2.072928335553496,17.068423621524833,101.81004347784427,1.0
2022-03-25,65.78818086464808,69.97744064331054,76.83845269377176,1416154900.0,63.11642859284933,69.42501107328975,2.0545822999806207,16.493578637090277,100.063378045014,1.0
2022-03-28,65.98297742540943,70.42180137634277,76.18834553512008,1393649400.0,64.65525721756546,69.54596399063273,2.011488409890081,15.678472613313645,100.17447785111196,1.0
2022-03-29,66.17333895186779,70.83196792602538,75.35791603090425,1409923600.0,66.30601982114652,69.66334875058409,1.9518610346077,14.727246852252502,99.31733162190086,1.0
2022-03-30,66.33234364705726,71.04210243225097,75.01194800481392,1371694800.0,67.07225685968803,69.71467692591274,1.8708278393203988,13.78245002917537,100.6812583664801,1.0
2022-03-31,66.52444762867158,71.03873100280762,75.00781457113956,1393702300.0,67.06964743447568,69.8525240397591,1.792364651199137,13.319433543469042,100.45215945746662,0.0
2022-04-01,66.7011517662612,71.0235424041748,74.99031162167168,1375720900.0,67.05677318667793,69.95960395770892,1.7123399732981373,12.889489663884596,101.82618052563662,0.0
2022-04-04,66.91055220825525,70.9776683807373,74.87447957890988,1398178600.0,67.08085718256471,70.1488093285635,1.6477501380827548,12.675172090604065,102.91091353935067,0.0
2022-04-05,67.14029544800121,70.85730056762695,74.35632286509903,1415092600.0,67.35827827015487,70.38700891885567,1.6040819901678636,12.705691162986302,100.0516886014464,0.0
2022-04-06,67.2785709520318,70.79671897888184,74.26477680316643,1389328200.0,67.32866115459726,70.41240090812163,1.5386131841846808,12.076618098717423,101.45038025328932,0.0
2022-04-07,67.45338196689544,70.88439331054687,74.35436710920247,1411944000.0,67.41441951189127,70.53275099202463,1.47647544508825,11.492478824753466,102.0363489943506,0.0
2022-04-08,67.6382366071336,70.87807846069336,74.33821774442703,1431890600.0,67.41793917695969,70.68133501938318,1.42319286310039,11.295039874966813,99.97929474505996,0.0
2022-04-11,67.75815035950015,70.81715240478516,74.24490466913173,1405003200.0,67.3894001404386,70.68267158966475,1.3515387910249164,10.892720746983082,98.8174412120949,0.0
2022-04-12,67.8398545077604,70.90631217956543,74.12902758848995,1388487400.0,67.68359677064092,70.60621109425311,1.255413669436534,10.39175830846066,98.1089619189558,0.0
2022-04-13,67.89999794934103,71.06977157592773,73.54708794307429,1371664800.0,68.59245520878117,70.49414756459977,1.138660099771919,9.73571693445518,98.13926563859464,0.0
2022-04-14,67.95865676424891,71.15410118103027,73.25419818894021,1395339500.0,69.05400417312033,70.39429757958999,1.012857748367205,9.13173817947082,96.76398517626768,0.0
2022-04-18,67.97684552223026,71.07199974060059,73.44652283196893,1370358800.0,68.69747664923224,70.21504053533394,0.8701411813462684,9.148635354035296,95.22830968857969,0.0
