Date,BB_upper,ATR,BB_lower,EMA_long,OBV,RSI,BB_middle,target
2020-02-12,19.48297498406894,0.5057386933389201,18.04010278997891,18.92014395680228,872533786.0,52.96208647690427,18.761538887023924,0.0
2020-02-13,19.474363729916803,0.5060301250866666,18.03760736230732,18.915523877101737,806968194.0,48.90427717281117,18.75598554611206,0.0
2020-02-14,19.42133504198056,0.5055092633863211,18.016371523876373,18.896959452214627,781407271.0,43.797825198238336,18.718853282928468,0.0
2020-02-17,19.26799629110668,0.5058170820266429,18.009023972565195,18.86282456292741,751971807.0,38.76779356871457,18.638510131835936,0.0
2020-02-18,19.216545137560725,0.4871034205916464,17.923041692578433,18.82416091836504,737584762.0,37.11525258775095,18.56979341506958,0.0
2020-02-19,19.2562943118588,0.4796763909994353,17.803109679840418,18.784270802622054,702772191.0,36.33554713826783,18.52970199584961,0.0
2020-02-20,19.249807218684584,0.492213720118944,17.748308702335923,18.755960754607347,738968070.0,41.19392566763067,18.499057960510253,0.0
2020-02-21,19.174189867300942,0.4903708214908878,17.687250409798665,18.718527268558105,711085085.0,38.00281882490779,18.430720138549805,0.0
2020-02-26,19.12538507698353,0.477157765895833,17.599898355023303,18.67711811455789,689506780.0,36.38804527414726,18.362641716003417,0.0
2020-02-27,19.30859794871535,0.5220007570663523,17.22933234913621,18.600097962930008,650829784.0,27.713725614516186,18.26896514892578,0.0
2020-02-28,19.41520760965599,0.5402403151039084,16.92593599843727,18.5232676292361,602839248.0,27.18322272486813,18.17057180404663,0.0
2020-03-02,19.45041484310952,0.5409161060915543,16.75162125155601,18.461644191407217,658618796.0,33.12240711479566,18.101018047332765,0.0
2020-03-03,19.42529213990859,0.540353811799833,16.64212443266221,18.41136494735272,702997796.0,37.16335346506912,18.0337082862854,0.0
2020-03-04,19.458172402823063,0.5462045804965541,16.46113473371258,18.34560437559111,661778057.0,32.969296646379185,17.95965356826782,0.0
2020-03-05,19.4429576091154,0.5429066127935905,16.33494442182943,18.28961290533872,700767572.0,36.16548479936981,17.88895101547241,0.0
2020-03-06,19.463496355479336,0.5541308093037403,16.1163898902482,18.214029273792235,668691138.0,31.29580386626376,17.789943122863768,0.0
2020-03-09,19.459699780198907,0.5633637029357821,15.84003385856452,18.123107349732383,628541923.0,27.897601080760424,17.649866819381714,0.0
2020-03-10,19.62645034240574,0.6207480608575163,15.300291925202906,17.99086834786539,567505857.0,21.68049281021419,17.463371133804323,0.0
2020-03-11,19.59921104988217,0.6617321873812082,14.969040941389794,17.877759515871418,611800472.0,27.11503918671282,17.284125995635986,0.0
2020-03-12,19.661399730188123,0.7406650573634905,14.406181160467396,17.721152558861622,564574197.0,21.5733757820424,17.03379044532776,2.0
2020-03-13,19.939714523252203,0.8461047849915885,13.424446109834957,17.49769719465075,513083265.0,16.15805081542381,16.68208031654358,0.0
2020-03-16,19.741767150917187,0.9483781175165078,13.147255866966116,17.362530864366406,592510290.0,35.23396859252529,16.444511508941652,0.0
2020-03-17,19.803698887519147,1.0254874842888155,12.44563802272866,17.15401082914127,531289748.0,28.36101155763148,16.124668455123903,0.0
2020-03-18,19.68158512406019,1.0677225226731852,12.066300007775745,16.99157911000914,603491440.0,34.947775594925126,15.873942565917968,0.0
2020-03-19,19.69287051838701,1.1390858114454383,11.416847518264596,16.776036034116377,524774370.0,30.24855363413684,15.554859018325804,1.0
2020-03-20,19.59487632689768,1.1597136742618517,10.887002049109409,16.5702529096598,597195277.0,30.469839472786763,15.24093918800354,0.0
2020-03-23,19.45094929884296,1.1856145978617243,10.293654335037662,16.33963974288814,530153606.0,28.05738793691914,14.872301816940308,1.0
2020-03-24,19.34353570427929,1.196172422127335,9.60266104254688,16.08386320355163,459248841.0,25.77257445946548,14.473098373413086,2.0
2020-03-25,18.981833664465835,1.2274062812617823,9.32762544960887,15.896073176511884,508293529.0,35.37483325655387,14.154729557037353,1.0
2020-03-26,18.679456268961303,1.2802201997218363,9.172664130513796,15.748765095160469,555828463.0,40.14012920007819,13.926060199737549,0.0
2020-03-27,18.34077252104677,1.2645747104204932,9.086784565897812,15.617256319994574,606849020.0,41.54492347970178,13.71377854347229,1.0
2020-03-30,17.909619597865174,1.237744506956005,8.981718369053773,15.459312102125896,564563816.0,38.47943622627522,13.445668983459472,1.0
2020-03-31,17.34500810652006,1.1917973835861395,9.02345922441256,15.321724063146618,606978659.0,40.5955197531245,13.184233665466309,1.0
2020-04-01,16.805507063364313,1.1507197187241902,9.043480897451117,15.173408478954975,554955060.0,38.95283999254347,12.924493980407714,1.0
2020-04-02,16.129089002382383,1.1236880361481352,9.131525297391786,15.011082078750574,520866420.0,36.9715994950959,12.630307149887084,2.0
2020-04-03,15.473403870688838,1.0736142249786924,9.260456145180305,14.85749797612714,560704714.0,37.38271665860773,12.36693000793457,2.0
2020-04-06,14.836754979977806,1.0656481952335404,9.375869188418193,14.69379851571175,506271340.0,35.680728989045335,12.106312084198,1.0
2020-04-07,14.402371674732574,1.0757294700713491,9.504681605144135,14.57621049223016,581681274.0,42.60236513111435,11.953526639938357,1.0
2020-04-08,13.786522422425936,1.0743657453966615,9.823335804350188,14.480462731790276,631051524.0,45.3514545284255,11.80492911338806,0.0
2020-04-09,13.501821000913198,1.0409235424536794,9.96532854284901,14.401118910229185,676076725.0,47.34541681259448,11.733574771881104,0.0
2020-04-13,13.546991896848816,1.0070895650415204,9.96301643826471,14.324668313161276,625803258.0,47.31333228301533,11.755004167556764,0.0
2020-04-14,13.223610580370323,0.9816307235513696,10.158720981671912,14.263865165260324,668802544.0,49.45097473166764,11.691165781021118,0.0
2020-04-15,13.351601313481028,0.9629956590975396,10.1175809870866,14.210920545108133,710465990.0,50.38905294506847,11.734591150283814,0.0
2020-04-16,13.265395668007551,0.9252343315412758,10.156647750876727,14.14541829527795,666626843.0,47.83346642701983,11.71102170944214,0.0
