Date,EMA_long,BB_upper,BB_lower,OBV,ATR,RSI,MACD,wavelet_cD,target
2019-06-25,9.580262247232366,10.751130564971872,9.37531387014776,944696100.0,0.3440392614950247,66.49372061606212,0.3138540210272307,5.494736610156536e-16,0.0
2019-06-26,9.606317412461342,10.732809650468884,9.473883808088246,890592900.0,0.359297636883217,55.16293826315262,0.2909434403447921,-1.829312018186138e-05,0.0
2019-06-27,9.625244261561452,10.726566044680744,9.516785987027022,844165500.0,0.3639043225664822,52.46148744511655,0.2572560997788393,1.1811298467057085e-15,2.0
2019-06-28,9.650827037843854,10.736730483370634,9.552080055874972,870640200.0,0.3634947617651926,55.31650913660522,0.2429804323378324,-4.175417201606304e-06,2.0
2019-07-01,9.674012744934862,10.74632413556374,9.568340895869364,846515400.0,0.3558886686696124,54.65058091847473,0.2261914866330574,9.905271047827569e-16,2.0
2019-07-02,9.703687402568294,10.773726639203336,9.589194884844517,872320500.0,0.34765395064854,57.570327021927504,0.2255093911073995,-1.927163030706648e-05,2.0
2019-07-03,9.725765160391136,10.780022121216737,9.616655086730042,841740300.0,0.3425463673007497,54.29668013635104,0.2093187646543768,7.116703060194851e-16,2.0
2019-07-04,9.75609080954706,10.806362052238695,9.651391319953689,877332300.0,0.3346786972661539,57.94508017956608,0.2127873523970009,4.304055319930044e-05,2.0
2019-07-05,9.79959486342167,10.884159276451385,9.683005335365024,907845900.0,0.3388956949682725,62.96445565748934,0.2423064730954092,2.035264318189789e-15,2.0
2019-07-08,9.84959731741241,11.018089496712838,9.641867149252738,944574300.0,0.3401434015957338,65.49689549747904,0.2793620385970818,-3.220434340222168e-06,2.0
